meterid,datetime,Actual_Reading,Predicted_Normal,Difference,Theft_Detected
1000,2010-06-08 02:30:00,0.024,0.043025095238095216,0.019025095238095216,0
1000,2010-06-08 03:00:00,0.084,0.04570650000000001,-0.038293499999999994,0
1000,2010-06-08 03:30:00,0.109,0.05998399639249635,-0.04901600360750365,0
1000,2010-06-08 04:00:00,0.024,0.02644363203463204,0.002443632034632038,0
1000,2010-06-08 04:30:00,0.024,0.024592595238095247,0.0005925952380952462,0
1000,2010-06-08 05:00:00,0.059,0.06180995238095238,0.002809952380952385,0
1000,2010-06-08 05:30:00,0.1169999999999999,0.06250766666666666,-0.05449233333333324,0
1000,2010-06-08 06:00:00,0.026,0.023794,-0.0022059999999999996,0
1000,2010-06-08 06:30:00,0.024,0.842496785714286,0.818496785714286,1
1000,2010-06-08 07:00:00,0.038,0.49373852380952366,0.4557385238095237,1
1000,2010-06-08 07:30:00,0.114,1.0455760952380952,0.9315760952380953,1
1000,2010-06-08 08:00:00,1.643,0.41296819047619054,-1.2300318095238094,0
1000,2010-06-08 08:30:00,0.026,0.03184606349206351,0.00584606349206351,0
1000,2010-06-08 09:00:00,0.103,0.07067309090909091,-0.03232690909090909,0
1000,2010-06-08 09:30:00,0.069,0.06861684126984127,-0.0003831587301587336,0
1000,2010-06-08 10:00:00,0.251,0.05044259523809526,-0.20055740476190476,0
1000,2010-06-08 10:30:00,0.025,0.04357614285714285,0.018576142857142847,0
1000,2010-06-08 11:00:00,0.114,0.04264599999999999,-0.07135400000000001,0
1000,2010-06-08 11:30:00,0.049,0.046972269841269815,-0.002027730158730187,0
1000,2010-06-08 12:00:00,0.026,0.07178995238095238,0.04578995238095239,1
1000,2010-06-08 12:30:00,0.031,0.07583226984126981,0.04483226984126981,1
1000,2010-06-08 13:00:00,0.1159999999999999,0.04936923809523809,-0.0666307619047618,0
1000,2010-06-08 13:30:00,0.054,0.051111666666666666,-0.002888333333333333,0
1000,2010-06-08 14:00:00,0.026,0.06358157142857142,0.03758157142857142,1
1000,2010-06-08 14:30:00,0.027,0.0615205873015873,0.0345205873015873,1
1000,2010-06-08 15:00:00,0.1159999999999999,0.03683198701298702,-0.07916801298701287,0
1000,2010-06-08 15:30:00,0.125,0.04619216305916303,-0.07880783694083697,0
1000,2010-06-08 16:00:00,0.079,0.05941823809523809,-0.019581761904761907,0
1000,2010-06-08 16:30:00,0.076,0.035403746031746036,-0.04059625396825396,0
1000,2010-06-08 17:00:00,0.128,0.06852834126984128,-0.05947165873015872,0
1000,2010-06-08 17:30:00,0.044,0.05496823015873015,0.01096823015873015,0
1000,2010-06-08 18:00:00,0.024,0.2927783095238095,0.2687783095238095,1
1000,2010-06-08 18:30:00,0.067,0.2390262063492063,0.1720262063492063,1
1000,2010-06-08 19:00:00,0.196,0.12734016666666664,-0.06865983333333336,0
1000,2010-06-08 19:30:00,0.1369999999999999,0.2183409761904762,0.08134097619047631,0
1000,2010-06-08 20:00:00,0.245,0.6409318008658009,0.39593180086580093,1
1000,2010-06-08 20:30:00,0.149,0.31176538888888883,0.16276538888888883,0
1000,2010-06-08 21:00:00,0.176,0.4170992857142858,0.2410992857142858,1
1000,2010-06-08 21:30:00,0.109,0.5666922301587303,0.4576922301587303,1
1000,2010-06-08 22:00:00,0.126,0.3939019126984127,0.2679019126984127,1
1000,2010-06-08 22:30:00,0.281,0.3763042619047618,0.09530426190476177,0
1000,2010-06-08 23:00:00,0.2769999999999999,0.3129255873015872,0.03592558730158729,0
1000,2010-06-08 23:30:00,0.162,0.23331980952380957,0.07131980952380956,0
1000,2010-06-09 00:00:00,0.064,0.10640307142857142,0.042403071428571415,0
1000,2010-06-09 00:30:00,0.0969999999999999,0.06669061904761904,-0.030309380952380865,0
1000,2010-06-09 01:00:00,0.072,0.06844410822510825,-0.0035558917748917396,0
1000,2010-06-09 01:30:00,0.024,0.05016545670995672,0.026165456709956722,0
1000,2010-06-09 02:00:00,0.024,0.08883185714285713,0.06483185714285714,1
1000,2010-06-09 02:30:00,0.1,0.031397857142857144,-0.06860214285714286,0
1000,2010-06-09 03:00:00,0.068,0.03237995238095238,-0.03562004761904763,0
1000,2010-06-09 03:30:00,0.025,0.06358783333333333,0.03858783333333333,1
1000,2010-06-09 04:00:00,0.025,0.0646817619047619,0.03968176190476189,1
1000,2010-06-09 04:30:00,0.102,0.0735742142857143,-0.028425785714285695,0
1000,2010-06-09 05:00:00,0.053,0.060171047619047596,0.007171047619047598,0
1000,2010-06-09 05:30:00,0.024,0.02268847619047619,-0.001311523809523811,0
1000,2010-06-09 06:00:00,0.024,0.022196238095238102,-0.0018037619047618983,0
1000,2010-06-09 06:30:00,0.103,0.057658428571428555,-0.04534157142857144,0
1000,2010-06-09 07:00:00,0.12,0.08593338095238096,-0.03406661904761904,0
1000,2010-06-09 07:30:00,0.083,0.3387528095238095,0.25575280952380947,1
1000,2010-06-09 08:00:00,0.067,0.5076006349206351,0.4406006349206351,1
1000,2010-06-09 08:30:00,2.466,1.3930555079365081,-1.072944492063492,0
1000,2010-06-09 09:00:00,0.5589999999999999,0.37542447619047614,-0.1835755238095238,0
1000,2010-06-09 09:30:00,0.354,0.0979081904761905,-0.2560918095238095,0
1000,2010-06-09 10:00:00,0.246,0.08044171428571426,-0.16555828571428574,0
1000,2010-06-09 10:30:00,0.108,0.49668532539682547,0.3886853253968255,1
1000,2010-06-09 11:00:00,0.025,0.10738677777777773,0.08238677777777773,1
1000,2010-06-09 11:30:00,0.025,0.10366526984126986,0.07866526984126987,1
1000,2010-06-09 12:00:00,0.069,0.35681126190476187,0.28781126190476186,1
1000,2010-06-09 12:30:00,0.107,0.24855254761904763,0.14155254761904762,1
1000,2010-06-09 13:00:00,0.574,0.23983895238095243,-0.3341610476190475,0
1000,2010-06-09 13:30:00,0.086,0.2738585238095238,0.1878585238095238,1
1000,2010-06-09 14:00:00,0.177,0.31275830158730167,0.13575830158730168,0
1000,2010-06-09 14:30:00,0.083,0.23534735714285712,0.15234735714285713,1
1000,2010-06-09 15:00:00,0.026,0.20160712698412697,0.17560712698412698,1
1000,2010-06-09 15:30:00,0.026,0.20241682539682537,0.17641682539682538,1
1000,2010-06-09 16:00:00,0.102,0.08773623809523803,-0.01426376190476196,0
1000,2010-06-09 16:30:00,0.073,0.07544551587301586,0.0024455158730158633,0
1000,2010-06-09 17:00:00,0.878,0.037162984126984114,-0.8408370158730158,0
1000,2010-06-09 17:30:00,1.854,0.17975645238095234,-1.6742435476190478,0
1000,2010-06-09 18:00:00,1.771,0.2896079047619049,-1.481392095238095,0
1000,2010-06-09 18:30:00,1.526,0.2549098412698413,-1.2710901587301588,0
1000,2010-06-09 19:00:00,0.852,0.44702314285714273,-0.40497685714285725,0
1000,2010-06-09 19:30:00,0.441,0.5480299126984126,0.10702991269841261,0
1000,2010-06-09 20:00:00,0.181,0.38930882539682543,0.20830882539682544,0
1000,2010-06-09 20:30:00,0.484,0.12714561904761906,-0.3568543809523809,0
1000,2010-06-09 21:00:00,0.425,0.19498266666666664,-0.23001733333333335,0
1000,2010-06-09 21:30:00,0.657,0.1561076031746031,-0.5008923968253969,0
1000,2010-06-09 22:00:00,0.442,0.19404504761904756,-0.24795495238095244,0
1000,2010-06-09 22:30:00,0.68,0.16813134199134197,-0.5118686580086581,0
1000,2010-06-09 23:00:00,0.402,0.2709341269841271,-0.1310658730158729,0
1000,2010-06-09 23:30:00,0.586,0.2008607777777778,-0.3851392222222222,0
1000,2010-06-10 00:00:00,0.15,0.12685496031746038,-0.023145039682539614,0
1000,2010-06-10 00:30:00,0.084,0.06146020634920634,-0.022539793650793664,0
1000,2010-06-10 01:00:00,0.024,0.0665930476190476,0.04259304761904759,1
1000,2010-06-10 01:30:00,0.027,0.07204757142857143,0.04504757142857144,1
1000,2010-06-10 02:00:00,0.119,0.049091166666666644,-0.06990883333333335,0
1000,2010-06-10 02:30:00,0.069,0.03745545238095239,-0.03154454761904762,0
1000,2010-06-10 03:00:00,0.024,0.048694738095238096,0.024694738095238096,0
1000,2010-06-10 03:30:00,0.024,0.057820484848484795,0.033820484848484794,1
1000,2010-06-10 04:00:00,0.104,0.0578192857142857,-0.0461807142857143,0
1000,2010-06-10 04:30:00,0.076,0.022723888888888887,-0.05327611111111111,0
1000,2010-06-10 05:00:00,0.025,0.047193880952380904,0.022193880952380902,0
1000,2010-06-10 05:30:00,0.025,0.05898792857142857,0.03398792857142857,1
1000,2010-06-10 06:00:00,0.072,0.045653547619047614,-0.02634645238095238,0
1000,2010-06-10 06:30:00,0.103,0.21190233333333336,0.10890233333333336,0
1000,2010-06-10 07:00:00,0.024,1.2454224523809525,1.2214224523809525,1
1000,2010-06-10 07:30:00,0.024,0.5546132683982683,0.5306132683982683,1
1000,2010-06-10 08:00:00,0.0289999999999999,0.42054392640692645,0.39154392640692653,1
1000,2010-06-10 08:30:00,0.938,0.48435049999999985,-0.4536495000000001,0
1000,2010-06-10 09:00:00,0.088,0.2583692380952382,0.1703692380952382,1
1000,2010-06-10 09:30:00,1.1740000000000002,0.08985538095238095,-1.0841446190476192,0
1000,2010-06-10 10:00:00,0.084,0.06706180952380952,-0.01693819047619048,0
1000,2010-06-10 10:30:00,0.093,0.05000628571428572,-0.04299371428571428,0
1000,2010-06-10 11:00:00,0.025,0.03743783333333332,0.012437833333333322,0
1000,2010-06-10 11:30:00,0.025,0.030481277777777788,0.005481277777777786,0
1000,2010-06-10 12:00:00,0.055,0.08396133333333333,0.028961333333333332,0
1000,2010-06-10 12:30:00,0.105,0.07111011904761905,-0.03388988095238095,0
1000,2010-06-10 13:00:00,0.025,0.04896847619047619,0.023968476190476186,0
1000,2010-06-10 13:30:00,0.125,0.025520142857142863,-0.09947985714285713,0
1000,2010-06-10 14:00:00,0.026,0.03126961904761904,0.00526961904761904,0
1000,2010-06-10 14:30:00,0.096,0.06433142857142857,-0.031668571428571435,0
1000,2010-06-10 15:00:00,0.122,0.06820480952380951,-0.05379519047619048,0
1000,2010-06-10 15:30:00,0.067,0.051592444444444434,-0.01540755555555557,0
1000,2010-06-10 16:00:00,0.026,0.02620185714285712,0.0002018571428571217,0
1000,2010-06-10 16:30:00,0.036,0.04970181385281383,0.013701813852813834,0
1000,2010-06-10 17:00:00,0.1169999999999999,0.055288579365079374,-0.06171142063492052,0
1000,2010-06-10 17:30:00,0.067,0.05336266666666666,-0.013637333333333342,0
1000,2010-06-10 18:00:00,0.024,0.1568970158730159,0.13289701587301592,1
1000,2010-06-10 18:30:00,0.024,0.12903571428571425,0.10503571428571426,1
1000,2010-06-10 19:00:00,0.096,0.2495545238095238,0.1535545238095238,1
1000,2010-06-10 19:30:00,0.087,0.03774219047619048,-0.049257809523809516,0
1000,2010-06-10 20:00:00,0.024,0.04226103174603172,0.01826103174603172,0
1000,2010-06-10 20:30:00,0.024,0.0756999444444444,0.0516999444444444,1
1000,2010-06-10 21:00:00,0.073,0.08636888888888887,0.013368888888888875,0
1000,2010-06-10 21:30:00,0.1009999999999999,0.08469138095238096,-0.016308619047618933,0
1000,2010-06-10 22:00:00,0.024,0.20458222943722945,0.18058222943722946,1
1000,2010-06-10 22:30:00,0.024,0.19185429365079365,0.16785429365079366,1
1000,2010-06-10 23:00:00,0.093,0.1292169285714286,0.03621692857142861,0
1000,2010-06-10 23:30:00,0.201,0.06189598124098125,-0.13910401875901876,0
1000,2010-06-11 00:00:00,0.038,0.027717158730158696,-0.010282841269841303,0
1000,2010-06-11 00:30:00,0.025,0.04579409523809523,0.02079409523809523,0
1000,2010-06-11 01:00:00,0.025,0.0548769603174603,0.029876960317460295,0
1000,2010-06-11 01:30:00,0.113,0.07767171428571427,-0.03532828571428573,0
1000,2010-06-11 02:00:00,0.06,0.05561173809523806,-0.0043882619047619364,0
1000,2010-06-11 02:30:00,0.026,0.047866666666666606,0.021866666666666607,0
1000,2010-06-11 03:00:00,0.026,0.04448469047619047,0.01848469047619047,0
1000,2010-06-11 03:30:00,0.08,0.06315095238095232,-0.01684904761904768,0
1000,2010-06-11 04:00:00,0.0819999999999999,0.0562536507936508,-0.025746349206349106,0
1000,2010-06-11 04:30:00,0.094,0.046349412698412695,-0.047650587301587305,0
1000,2010-06-11 05:00:00,0.059,0.031698,-0.027302,0
1000,2010-06-11 05:30:00,0.069,0.04755066666666666,-0.021449333333333348,0
1000,2010-06-11 06:00:00,0.127,0.05327135714285708,-0.07372864285714292,0
1000,2010-06-11 06:30:00,2.416,0.03701893650793648,-2.3789810634920636,0
1000,2010-06-11 07:00:00,1.093,0.7085332222222221,-0.3844667777777778,0
1000,2010-06-11 07:30:00,0.452,1.6363950714285713,1.1843950714285714,1
1000,2010-06-11 08:00:00,0.286,0.14834095238095238,-0.1376590476190476,0
1000,2010-06-11 08:30:00,0.073,0.09428052380952381,0.02128052380952382,0
1000,2010-06-11 09:00:00,0.025,0.05395697619047616,0.028956976190476158,0
1000,2010-06-11 09:30:00,0.026,0.054668626984127,0.028668626984127,0
1000,2010-06-11 10:00:00,0.054,0.051706928571428584,-0.002293071428571415,0
1000,2010-06-11 10:30:00,0.118,0.04269566833166832,-0.07530433166833167,0
1000,2010-06-11 11:00:00,0.034,0.039719259740259735,0.005719259740259733,0
1000,2010-06-11 11:30:00,0.026,0.031686380952380945,0.005686380952380946,0
1000,2010-06-11 12:00:00,0.026,0.06750700000000001,0.041507000000000016,1
1000,2010-06-11 12:30:00,0.096,0.05724459523809524,-0.03875540476190476,0
1000,2010-06-11 13:00:00,0.0819999999999999,0.04138242857142856,-0.04061757142857134,0
1000,2010-06-11 13:30:00,0.026,0.030031428571428577,0.004031428571428578,0
1000,2010-06-11 14:00:00,0.026,0.03218928571428569,0.006189285714285692,0
1000,2010-06-11 14:30:00,0.0579999999999999,0.09757664285714288,0.03957664285714298,0
1000,2010-06-11 15:00:00,0.163,0.10651500000000003,-0.05648499999999998,0
1000,2010-06-11 15:30:00,0.105,0.11234438095238096,0.007344380952380963,0
1000,2010-06-11 16:00:00,0.026,0.15615219047619042,0.13015219047619042,1
1000,2010-06-11 16:30:00,0.045,0.07883034126984126,0.03383034126984126,0
1000,2010-06-11 17:00:00,0.115,0.06863505555555555,-0.04636494444444446,0
1000,2010-06-11 17:30:00,0.032,0.7344505238095238,0.7024505238095238,1
1000,2010-06-11 18:00:00,0.023,0.3196555238095237,0.2966555238095237,1
1000,2010-06-11 18:30:00,0.08,0.07151028571428573,-0.008489714285714267,0
1000,2010-06-11 19:00:00,0.095,0.060750595238095215,-0.034249404761904786,0
1000,2010-06-11 19:30:00,0.053,0.04399935714285715,-0.009000642857142846,0
1000,2010-06-11 20:00:00,0.0969999999999999,0.07571261904761903,-0.021287380952380877,0
1000,2010-06-11 20:30:00,0.033,0.10505923809523807,0.07205923809523807,1
1000,2010-06-11 21:00:00,0.13,0.23289526190476184,0.10289526190476184,0
1000,2010-06-11 21:30:00,0.109,0.14846692063492056,0.03946692063492056,0
1000,2010-06-11 22:00:00,0.023,0.16105511111111107,0.13805511111111107,1
1000,2010-06-11 22:30:00,0.023,0.17979717460317457,0.15679717460317458,1
1000,2010-06-11 23:00:00,0.071,0.13182634920634925,0.06082634920634926,0
1000,2010-06-11 23:30:00,0.1169999999999999,0.09754911904761904,-0.01945088095238086,0
1000,2010-06-12 00:00:00,0.036,0.07451011904761906,0.038510119047619064,0
1000,2010-06-12 00:30:00,0.023,0.14353741036741038,0.12053741036741039,1
1000,2010-06-12 01:00:00,0.025,0.05449883333333332,0.02949883333333332,0
1000,2010-06-12 01:30:00,0.1159999999999999,0.028795079365079364,-0.08720492063492052,0
1000,2010-06-12 02:00:00,0.065,0.03226909523809519,-0.032730904761904815,0
1000,2010-06-12 02:30:00,0.024,0.06571123809523807,0.04171123809523807,1
1000,2010-06-12 03:00:00,0.024,0.05689747619047619,0.03289747619047619,1
1000,2010-06-12 03:30:00,0.07,0.0316454603174603,-0.038354539682539705,0
1000,2010-06-12 04:00:00,0.107,0.037202402597402574,-0.06979759740259742,0
1000,2010-06-12 04:30:00,0.024,0.07046611255411256,0.04646611255411256,1
1000,2010-06-12 05:00:00,0.025,0.05769900793650793,0.03269900793650793,1
1000,2010-06-12 05:30:00,0.024,0.03690776190476189,0.012907761904761887,0
1000,2010-06-12 06:00:00,0.107,0.047106698079698056,-0.05989330192030194,0
1000,2010-06-12 06:30:00,0.066,0.05580565079365078,-0.01019434920634922,0
1000,2010-06-12 07:00:00,0.024,0.3104734285714286,0.2864734285714286,1
1000,2010-06-12 07:30:00,0.024,0.15163476190476188,0.1276347619047619,1
1000,2010-06-12 08:00:00,0.044,0.03195015873015873,-0.012049841269841266,0
1000,2010-06-12 08:30:00,0.1119999999999999,0.21912388095238092,0.10712388095238101,0
1000,2010-06-12 09:00:00,0.038,0.11875857287157288,0.08075857287157287,1
1000,2010-06-12 09:30:00,0.023,0.43703814646464645,0.41403814646464643,1
1000,2010-06-12 10:00:00,0.024,0.08259898412698412,0.05859898412698412,1
1000,2010-06-12 10:30:00,0.074,0.633557222222222,0.559557222222222,1
1000,2010-06-12 11:00:00,0.094,0.09936805483405484,0.005368054834054836,0
1000,2010-06-12 11:30:00,0.024,0.0671250064935065,0.0431250064935065,1
1000,2010-06-12 12:00:00,0.024,0.038224380952380926,0.014224380952380926,0
1000,2010-06-12 12:30:00,0.0579999999999999,0.024050992063492052,-0.03394900793650785,0
1000,2010-06-12 13:00:00,0.113,0.25048100000000006,0.13748100000000008,0
1000,2010-06-12 13:30:00,0.03,0.2536055750915751,0.2236055750915751,1
1000,2010-06-12 14:00:00,0.024,0.08111961760461762,0.057119617604617624,1
1000,2010-06-12 14:30:00,0.024,0.06503938095238096,0.04103938095238096,1
1000,2010-06-12 15:00:00,0.118,0.12588061904761907,0.00788061904761908,0
1000,2010-06-12 15:30:00,0.141,0.08922551587301586,-0.05177448412698413,0
1000,2010-06-12 16:00:00,0.103,0.05894028571428569,-0.044059714285714306,0
1000,2010-06-12 16:30:00,0.1009999999999999,0.10654238888888887,0.005542388888888972,0
1000,2010-06-12 17:00:00,0.151,0.03993397619047617,-0.11106602380952382,0
1000,2010-06-12 17:30:00,2.085,0.6527479206349208,-1.432252079365079,0
1000,2010-06-12 18:00:00,0.25,0.2707648571428571,0.020764857142857085,0
1000,2010-06-12 18:30:00,0.099,0.20878419624819625,0.10978419624819624,0
1000,2010-06-12 19:00:00,0.068,0.09986911327561326,0.03186911327561326,0
1000,2010-06-12 19:30:00,0.103,0.07881879870129868,-0.024181201298701313,0
1000,2010-06-12 20:00:00,0.023,0.05758576190476191,0.03458576190476191,1
1000,2010-06-12 20:30:00,0.023,0.05530889682539679,0.03230889682539679,1
1000,2010-06-12 21:00:00,0.044,0.048391206349206344,0.004391206349206346,0
1000,2010-06-12 21:30:00,0.113,0.05780374603174602,-0.055196253968253985,0
1000,2010-06-12 22:00:00,0.027,0.04105568037518036,0.014055680375180363,0
1000,2010-06-12 22:30:00,0.023,0.10087056277056278,0.07787056277056278,1
1000,2010-06-12 23:00:00,0.023,0.19977569841269838,0.17677569841269838,1
1000,2010-06-12 23:30:00,0.113,0.08650535930735931,-0.026494640692640695,0
1000,2010-06-13 00:00:00,0.168,0.05413307142857143,-0.11386692857142858,0
1000,2010-06-13 00:30:00,0.0279999999999999,0.0964639645909646,0.0684639645909647,1
1000,2010-06-13 01:00:00,0.024,0.062330333333333356,0.038330333333333355,1
1000,2010-06-13 01:30:00,0.088,0.07908110317460318,-0.008918896825396816,0
1000,2010-06-13 02:00:00,0.092,0.06406623809523808,-0.02793376190476192,0
1000,2010-06-13 02:30:00,0.06,0.029346785714285714,-0.030653214285714284,0
1000,2010-06-13 03:00:00,0.131,0.025189261904761916,-0.10581073809523808,0
1000,2010-06-13 03:30:00,0.045,0.04438399084249082,-0.00061600915750918,0
1000,2010-06-13 04:00:00,0.099,0.0365123888888889,-0.062487611111111105,0
1000,2010-06-13 04:30:00,0.123,0.06588272222222223,-0.05711727777777777,0
1000,2010-06-13 05:00:00,0.088,0.035911611111111116,-0.05208838888888888,0
1000,2010-06-13 05:30:00,0.024,0.05872457142857143,0.03472457142857143,1
1000,2010-06-13 06:00:00,0.024,0.03244672993672993,0.00844672993672993,0
1000,2010-06-13 06:30:00,0.068,0.03774729797979795,-0.030252702020202055,0
1000,2010-06-13 07:00:00,0.1169999999999999,0.03288704761904762,-0.08411295238095227,0
1000,2010-06-13 07:30:00,0.036,0.6789751984126986,0.6429751984126986,1
1000,2010-06-13 08:00:00,0.023,0.23913855555555558,0.21613855555555558,1
1000,2010-06-13 08:30:00,0.024,0.5305451904761904,0.5065451904761904,1
1000,2010-06-13 09:00:00,0.096,0.35552273809523827,0.2595227380952383,1
1000,2010-06-13 09:30:00,0.125,0.5148265079365079,0.38982650793650786,1
1000,2010-06-13 10:00:00,0.958,0.49535741269841266,-0.4626425873015873,0
1000,2010-06-13 10:30:00,0.521,0.10053905555555552,-0.4204609444444445,0
1000,2010-06-13 11:00:00,0.517,0.5688895555555555,0.05188955555555552,0
1000,2010-06-13 11:30:00,0.322,0.31077449999999995,-0.011225500000000055,0
1000,2010-06-13 12:00:00,0.145,0.3976468571428572,0.2526468571428572,1
1000,2010-06-13 12:30:00,0.4039999999999999,0.499512248917749,0.09551224891774907,0
1000,2010-06-13 13:00:00,0.5920000000000001,0.4076024285714286,-0.1843975714285715,0
1000,2010-06-13 13:30:00,0.518,0.15762121717171718,-0.36037878282828284,0
1000,2010-06-13 14:00:00,0.024,0.24348393434343435,0.21948393434343436,1
1000,2010-06-13 14:30:00,0.156,0.19726131746031747,0.04126131746031747,0
1000,2010-06-13 15:00:00,0.089,0.10559409018759024,0.01659409018759024,0
1000,2010-06-13 15:30:00,0.061,0.1444037619047619,0.0834037619047619,1
1000,2010-06-13 16:00:00,0.024,0.23509650865800857,0.21109650865800858,1
1000,2010-06-13 16:30:00,0.024,0.11754258080808082,0.09354258080808081,1
1000,2010-06-13 17:00:00,0.643,0.296329455988456,-0.346670544011544,0
1000,2010-06-13 17:30:00,0.216,0.4720475952380952,0.25604759523809517,0
1000,2010-06-13 18:00:00,0.174,0.2585665714285715,0.08456657142857149,0
1000,2010-06-13 18:30:00,1.177,0.1543390952380952,-1.0226609047619049,0
1000,2010-06-13 19:00:00,1.098,0.20722582900432898,-0.8907741709956711,0
1000,2010-06-13 19:30:00,0.212,0.09350882672882672,-0.11849117327117327,0
1000,2010-06-13 20:00:00,0.161,0.13849117460317464,-0.02250882539682536,0
1000,2010-06-13 20:30:00,1.136,0.13346530952380953,-1.0025346904761903,0
1000,2010-06-13 21:00:00,0.407,0.15044123015873018,-0.2565587698412698,0
1000,2010-06-13 21:30:00,0.195,0.18500119047619046,-0.009998809523809549,0
1000,2010-06-13 22:00:00,0.157,0.1842437467532467,0.0272437467532467,0
1000,2010-06-13 22:30:00,0.077,0.16128517460317454,0.08428517460317454,0
1000,2010-06-13 23:00:00,0.047,0.17746033333333333,0.13046033333333334,1
1000,2010-06-13 23:30:00,0.1,0.07601653318903319,-0.023983466810966816,0
1000,2010-06-14 00:00:00,0.091,0.034480452380952355,-0.05651954761904764,0
1000,2010-06-14 00:30:00,0.024,0.0331348492063492,0.009134849206349202,0
1000,2010-06-14 01:00:00,0.024,0.06335390476190475,0.03935390476190475,1
1000,2010-06-14 01:30:00,0.066,0.06862586507936508,0.002625865079365075,0
1000,2010-06-14 02:00:00,0.1169999999999999,0.04425585714285714,-0.07274414285714276,0
1000,2010-06-14 02:30:00,0.0279999999999999,0.022964992063492035,-0.005035007936507865,0
1000,2010-06-14 03:00:00,0.025,0.045109547619047625,0.020109547619047624,0
1000,2010-06-14 03:30:00,0.024,0.0650256183261183,0.041025618326118306,1
1000,2010-06-14 04:00:00,0.098,0.024619316017316022,-0.07338068398268398,0
1000,2010-06-14 04:30:00,0.076,0.03922854761904762,-0.03677145238095238,0
1000,2010-06-14 05:00:00,0.024,0.03544575108225108,0.011445751082251078,0
1000,2010-06-14 05:30:00,0.024,0.07457396031746033,0.05057396031746033,1
1000,2010-06-14 06:00:00,0.025,0.06564757142857139,0.04064757142857139,1
1000,2010-06-14 06:30:00,0.118,0.41884254761904754,0.30084254761904755,1
1000,2010-06-14 07:00:00,0.909,0.40277547619047627,-0.5062245238095238,0
1000,2010-06-14 07:30:00,0.186,1.0505320909090907,0.8645320909090908,1
1000,2010-06-14 08:00:00,0.1989999999999999,0.11585425396825397,-0.08314574603174593,0
1000,2010-06-14 08:30:00,0.083,0.04370309523809523,-0.039296904761904776,0
1000,2010-06-14 09:00:00,0.114,0.032807238095238084,-0.08119276190476192,0
1000,2010-06-14 09:30:00,0.103,0.05606451587301588,-0.04693548412698412,0
1000,2010-06-14 10:00:00,0.037,0.049018931457431476,0.012018931457431478,0
1000,2010-06-14 10:30:00,0.128,0.050326825396825356,-0.07767317460317465,0
1000,2010-06-14 11:00:00,0.055,0.03464969119769119,-0.020350308802308807,0
1000,2010-06-14 11:30:00,0.025,0.04956812987012985,0.02456812987012985,0
1000,2010-06-14 12:00:00,0.025,0.061310571428571395,0.036310571428571393,1
1000,2010-06-14 12:30:00,0.031,0.05476331746031746,0.023763317460317457,0
1000,2010-06-14 13:00:00,0.122,0.05189471428571426,-0.07010528571428573,0
1000,2010-06-14 13:30:00,0.047,0.03821196825396824,-0.008788031746031759,0
1000,2010-06-14 14:00:00,0.025,0.03594599422799423,0.010945994227994228,0
1000,2010-06-14 14:30:00,0.026,0.047168309523809515,0.021168309523809516,0
1000,2010-06-14 15:00:00,0.049,0.0829378593073593,0.03393785930735929,0
1000,2010-06-14 15:30:00,0.119,0.10489419047619047,-0.01410580952380952,0
1000,2010-06-14 16:00:00,0.035,0.08037792063492061,0.045377920634920604,1
1000,2010-06-14 16:30:00,0.026,0.06459376984126984,0.038593769841269845,1
1000,2010-06-14 17:00:00,0.025,0.08351496103896103,0.058514961038961026,1
1000,2010-06-14 17:30:00,0.079,0.09273865079365075,0.013738650793650747,0
1000,2010-06-14 18:00:00,0.11,0.10487865079365079,-0.005121349206349213,0
1000,2010-06-14 18:30:00,0.0559999999999999,0.18336538095238086,0.12736538095238098,1
1000,2010-06-14 19:00:00,0.088,0.10114707142857146,0.013147071428571466,0
1000,2010-06-14 19:30:00,0.209,0.17045822294372295,-0.03854177705627704,0
1000,2010-06-14 20:00:00,1.568,0.10937652453102452,-1.4586234754689755,0
1000,2010-06-14 20:30:00,0.147,0.2462181507936508,0.09921815079365082,0
1000,2010-06-14 21:00:00,0.062,0.1909276147186147,0.1289276147186147,1
1000,2010-06-14 21:30:00,0.099,0.2726230021645021,0.17362300216450208,1
1000,2010-06-14 22:00:00,0.142,0.3557176269841269,0.2137176269841269,1
1000,2010-06-14 22:30:00,0.185,0.47194270634920626,0.28694270634920627,1
1000,2010-06-14 23:00:00,0.113,0.3070205064935066,0.1940205064935066,1
1000,2010-06-14 23:30:00,0.286,0.16683308297258295,-0.11916691702741702,0
1000,2010-06-15 00:00:00,0.035099999999999965,0.15577511904761907,0.1206751190476191,1
1000,2010-06-15 00:30:00,0.0393,0.06487149999999998,0.025571499999999983,0
1000,2010-06-15 01:00:00,0.0312,0.06973595238095237,0.03853595238095237,1
1000,2010-06-15 01:30:00,0.0297,0.03542618253968251,0.005726182539682507,0
1000,2010-06-15 02:00:00,0.0072,0.04480685714285714,0.03760685714285714,0
1000,2010-06-15 02:30:00,0.0072,0.043025095238095216,0.03582509523809522,0
1000,2010-06-15 03:00:00,0.0072,0.04570650000000001,0.03850650000000001,0
1000,2010-06-15 03:30:00,0.030599999999999995,0.05998399639249635,0.029383996392496357,0
1000,2010-06-15 04:00:00,0.021299999999999996,0.02644363203463204,0.0051436320346320424,0
1000,2010-06-15 04:30:00,0.0072,0.024592595238095247,0.01739259523809525,0
